Epoch,Generator Loss,Discriminator Loss
69,1.7883331775665283,-0.042848169803619385
70,1.28073251247406,-0.09062480926513672
71,1.0924246311187744,-0.17221826314926147
72,1.007690668106079,0.05703350901603699
73,0.8333389759063721,-0.030405104160308838
74,1.0444066524505615,-0.061927273869514465
75,1.0592057704925537,0.004371970891952515
76,0.7848234176635742,-0.010003626346588135
77,0.7817001342773438,-0.03439554572105408
78,0.3170704245567322,0.18566840887069702
79,0.6883125305175781,0.050024330615997314
80,0.6632530689239502,-0.1351880133152008
81,0.46327489614486694,0.06425744295120239
82,0.6461592316627502,-0.03836831450462341
83,0.1620783805847168,0.05191180109977722
84,0.2266252040863037,-0.06478291749954224
85,0.09653323888778687,0.06217670440673828
86,-0.023310959339141846,-0.004583835601806641
87,0.035336434841156006,0.02177169919013977
88,0.12505078315734863,-0.07367920875549316
89,0.10028538107872009,-0.002576291561126709
90,-0.018402308225631714,0.04986563324928284
91,-0.17118021845817566,-0.05947953462600708
92,-0.01908433437347412,-0.1122274398803711
93,-0.05819052457809448,0.005892157554626465
94,-0.29225432872772217,0.04119902849197388
95,-0.31952446699142456,-0.03476285934448242
96,-0.42770975828170776,0.09461802244186401
97,-0.1332581341266632,0.03978896141052246
98,-0.14045405387878418,-0.03374981880187988
99,-0.3054610788822174,-0.024088650941848755
100,-0.3345499038696289,-0.03952306509017944
101,-0.37950944900512695,0.06751292943954468
102,-0.3858403265476227,0.046330809593200684
103,-0.3647748827934265,-0.003834158182144165
104,-0.31129905581474304,0.0016659796237945557
105,-0.2691543996334076,-0.002663642168045044
106,-0.3652942180633545,0.005321025848388672
107,-0.3523322343826294,-0.08571362495422363
108,-0.5168168544769287,0.046178728342056274
109,-0.3623810410499573,-0.01671212911605835
110,-0.34710609912872314,0.07187259197235107
111,-0.3824809789657593,0.11671152710914612
112,-0.44316691160202026,-0.0241987407207489
113,-0.4894076883792877,0.08509224653244019
114,-0.4741653501987457,0.004618942737579346
115,-0.45445796847343445,-0.025486230850219727
116,-0.46301528811454773,0.023989498615264893
117,-0.3354898691177368,-0.040128111839294434
118,-0.35862377285957336,0.03886517882347107
119,-0.36227208375930786,-0.04695269465446472
120,-0.5150183439254761,-0.050199925899505615
121,-0.43671777844429016,-0.028352022171020508
122,-0.5737178921699524,-0.023136436939239502
123,-0.42729949951171875,0.13376933336257935
124,-0.4256293475627899,-0.010344624519348145
125,-0.32296469807624817,0.08460906147956848
126,-0.30413299798965454,-0.020492464303970337
127,-0.30446845293045044,-0.02365812659263611
128,-0.42344361543655396,-0.08866226673126221
129,-0.5511839985847473,0.09570229053497314
130,-0.4806032180786133,0.2285865843296051
131,-0.3823051154613495,0.06709656119346619
132,-0.43972668051719666,-0.10189726948738098
133,-0.4486742615699768,-0.09164875745773315
134,-0.37908056378364563,-0.005585014820098877
135,-0.393523246049881,0.06293487548828125
136,-0.29411548376083374,-0.05062443017959595
137,-0.24462226033210754,0.00500333309173584
138,-0.42267268896102905,-0.009267747402191162
139,-0.4769127368927002,-0.009058088064193726
140,-0.379525363445282,0.04164177179336548
141,-0.1453208178281784,-0.16389285027980804
142,-0.09958361089229584,-0.06103287637233734
143,-0.11127451062202454,-0.09897363185882568
144,-0.23389685153961182,-0.030137240886688232
145,-0.4390357732772827,0.01772722601890564
146,-0.4190571904182434,-0.08014288544654846
147,-0.18567612767219543,-0.09029853343963623
148,-0.15609966218471527,-0.05218528211116791
149,-0.2841387987136841,0.05319100618362427
150,-0.45001721382141113,0.0046828389167785645
151,-0.22349771857261658,-0.06325694918632507
152,-0.03154259920120239,-0.16091187298297882
153,-0.23066937923431396,-0.02993828058242798
154,-0.35028377175331116,-0.0720716118812561
155,-0.2949768900871277,-0.1190909743309021
156,-0.3109271824359894,0.02398577332496643
157,-0.23704369366168976,-0.04138109087944031
158,-0.23121148347854614,-0.08198601007461548
159,-0.39465802907943726,-0.15851843357086182
160,-0.5177616477012634,-0.002384483814239502
161,-0.2609882056713104,-0.12096729874610901
162,-0.33939146995544434,0.02398151159286499
163,-0.3931916654109955,-0.03506150841712952
164,-0.44093194603919983,-0.08963325619697571
165,-0.47524315118789673,0.01083877682685852
166,-0.2984897494316101,-0.05521893501281738
167,-0.19862595200538635,-0.03129683434963226
168,-0.2629718780517578,-0.06866014003753662
169,-0.21242205798625946,-0.00926622748374939
170,-0.30323922634124756,-0.027978956699371338
171,-0.3357768952846527,-0.10912510752677917
172,-0.2906397879123688,-0.14070454239845276
173,-0.17854732275009155,-0.04921111464500427
174,-0.21569302678108215,-0.09070487320423126
175,-0.34454458951950073,0.05285680294036865
176,-0.2369450479745865,-0.13419462740421295
177,-0.21483445167541504,-0.07669459283351898
178,-0.09933096915483475,-0.05260017514228821
179,-0.17398805916309357,0.1180574893951416
180,-0.17532366514205933,-0.050484105944633484
181,-0.19621439278125763,0.08106066286563873
182,-0.13463550806045532,-0.15479394793510437
183,-0.06596378237009048,-0.06742186844348907
184,-0.08602973073720932,-0.02661558985710144
185,0.044184111058712006,-0.01763879880309105
186,-0.11664493381977081,0.12001731991767883
187,-0.04902021586894989,-0.13054008781909943
188,-0.04291602969169617,0.05081913620233536
189,-0.06109727546572685,-0.05181741341948509
190,-0.16377393901348114,0.04405316710472107
191,-0.2939887046813965,-0.03227519989013672
192,-0.146810844540596,0.10078680515289307
193,-0.07852107286453247,0.0447823703289032
194,-0.11068667471408844,-0.15848225355148315
195,-0.11848581582307816,-0.007725581526756287
196,-0.22086769342422485,-0.031284257769584656
197,-0.12484551221132278,-0.12428786605596542
198,-0.008364693261682987,-0.1528763622045517
199,-0.23262202739715576,-0.10774156451225281
200,-0.07757902890443802,0.03338147699832916
201,-0.12955963611602783,0.021341603249311447
202,-0.07840485870838165,-0.11761125177145004
203,-0.10392658412456512,-0.007309451699256897
204,-0.10591733455657959,-0.11789755523204803
205,-0.18912868201732635,-0.09184539318084717
206,-0.13667050004005432,0.0833091288805008
207,-0.22251147031784058,-0.1253596395254135
208,-0.030667223036289215,-0.0421510711312294
209,-0.12730830907821655,-0.0850502997636795
210,-0.16636084020137787,-0.03418393433094025
211,-0.15916304290294647,-0.1010284423828125
212,-0.11698506772518158,-0.034981295466423035
213,-0.10324398428201675,-0.15082207322120667
214,-0.023305557668209076,-0.003395773470401764
215,-0.10555195063352585,-0.02997252345085144
216,-0.045148059725761414,-0.0077193062752485275
217,0.008756233379244804,-0.07881723344326019
218,-0.11510458588600159,0.0014480054378509521
219,-0.16880138218402863,0.03544282913208008
220,-0.13435575366020203,0.044542595744132996
221,-0.1374880075454712,-0.06916932761669159
222,-0.05284220725297928,-0.16624832153320312
223,-0.04769742861390114,-0.10751258581876755
224,0.006506732199341059,-0.18150129914283752
225,-0.045469194650650024,-0.05654694885015488
226,-0.1132388785481453,0.026803255081176758
227,-0.11449341475963593,-0.18337835371494293
228,-0.15789711475372314,-0.01746031641960144
229,-0.12119316309690475,-0.09768236428499222
230,0.022031573578715324,-0.13996638357639313
231,0.024525737389922142,-0.09455730020999908
232,0.0023606009781360626,-0.10906034708023071
233,0.022882129997015,-0.12468782067298889
234,-0.00391703937202692,0.03853163495659828
235,-0.22082270681858063,-0.26127415895462036
236,-0.22200271487236023,-0.06020590662956238
237,-0.15903179347515106,0.03773093223571777
238,-0.14091943204402924,-0.1359272003173828
239,-0.12912672758102417,-0.044547438621520996
240,-0.07169190794229507,0.042124003171920776
241,-0.13702383637428284,0.1017930656671524
242,-0.11141607910394669,-0.03679455816745758
243,-0.14452336728572845,0.11358890682458878
244,-0.24749420583248138,-0.12356992065906525
245,-0.18583062291145325,0.07501311600208282
246,-0.1888466477394104,-0.12499164044857025
247,-0.1603802740573883,-0.10277746617794037
248,-0.0896955356001854,-0.10776825994253159
249,0.0506574809551239,-0.05378247797489166
250,0.042965538799762726,-0.08584140241146088
251,-0.0692487359046936,-0.08948265761137009
252,-0.14045023918151855,-0.08786457031965256
253,-0.21252769231796265,0.01838885247707367
254,-0.16389381885528564,-0.15266844630241394
255,-0.16660764813423157,-0.031272053718566895
256,-0.014208076521754265,0.007423818111419678
257,0.17227068543434143,0.14199626445770264
258,0.019181424751877785,-0.07721395045518875
259,-0.11124063283205032,-0.11839021742343903
260,-0.15961097180843353,-0.024374574422836304
261,-0.19045498967170715,-0.031624406576156616
262,-0.07907143980264664,0.07684453576803207
263,0.10121840238571167,0.044407930225133896
264,-0.03599422425031662,-0.033087357878685
265,-0.08493568003177643,0.022169530391693115
266,-0.2491835355758667,0.03095787763595581
267,-0.2595198452472687,0.0456790030002594
268,-0.06247015669941902,-0.03166484832763672
269,-0.07670265436172485,-0.050211191177368164
270,-0.06616660207509995,0.014232289046049118
271,-0.07219059020280838,0.10445081442594528
272,-0.19726069271564484,0.023806974291801453
273,-0.22727851569652557,0.04342377185821533
274,-0.14801070094108582,-0.024782240390777588
275,-0.1576114147901535,-0.08898885548114777
276,-0.1506207138299942,-0.0010956823825836182
277,-0.07970556616783142,-0.1228255107998848
278,-0.19089771807193756,-0.06155675649642944
279,-0.18186615407466888,-0.013850510120391846
280,-0.1867779642343521,0.06592424213886261
281,-0.10821403563022614,-0.0641455203294754
282,-0.20569458603858948,0.0635073184967041
283,-0.21240632236003876,-0.16230852901935577
284,-0.06849958002567291,-0.0055049508810043335
285,0.049228064715862274,0.0775206983089447
286,-0.08056329190731049,-0.003786124289035797
287,-0.1394544243812561,-0.06845183670520782
288,-0.2605343759059906,0.14618486166000366
289,-0.2308792620897293,0.01816985011100769
290,-0.3074701726436615,-0.2023847997188568
291,-0.003756237216293812,-0.14094212651252747
292,-0.028769630938768387,0.1392054706811905
293,0.056929804384708405,-0.062809519469738
294,-0.14598259329795837,-0.10332474112510681
295,-0.2028224915266037,-0.02635549008846283
296,-0.17287112772464752,0.0940263569355011
297,-0.18722181022167206,-0.09071697294712067
298,-0.12058301270008087,-0.005753949284553528
299,-0.2849424481391907,0.0018528997898101807
300,-0.2754647731781006,0.17326724529266357
301,-0.29455018043518066,-0.14144885540008545
302,-0.16222408413887024,0.0016795098781585693
303,-0.24213916063308716,-0.07256242632865906
304,-0.1493811160326004,-0.08910302817821503
305,-0.23177267611026764,-0.05993112921714783
306,-0.2152809500694275,0.04907335340976715
307,-0.11278462409973145,-0.019766151905059814
308,-0.2975446879863739,0.10765647888183594
309,-0.22418063879013062,-0.05864904820919037
310,-0.15403251349925995,-0.12968263030052185
311,-0.15265443921089172,-0.033663854002952576
312,-0.1966576725244522,-0.15651649236679077
313,-0.39626386761665344,0.01495051383972168
314,-0.3181356191635132,-0.015020877122879028
315,-0.15558655560016632,-0.10840906202793121
316,-0.1543479859828949,-0.08148735761642456
317,-0.14521202445030212,-0.07671157270669937
318,-0.12902113795280457,0.006973668932914734
319,-0.17768561840057373,0.01359151303768158
320,-0.19861693680286407,-0.09666794538497925
321,-0.2395048588514328,0.11085622012615204
322,-0.1653680056333542,0.004051700234413147
323,-0.08074358105659485,0.12605881690979004
324,0.003594770096242428,0.007177881896495819
325,-0.14538954198360443,-0.03505687415599823
326,-0.3322632312774658,0.0999220609664917
327,-0.24105870723724365,-0.010534882545471191
328,-0.1160532534122467,0.029401913285255432
329,-0.11523903906345367,0.03128337860107422
330,-0.027989670634269714,-0.015004456043243408
331,-0.18251286447048187,-0.07261870801448822
332,-0.20897234976291656,-0.12608763575553894
333,-0.19980286061763763,-0.016457244753837585
334,-0.15767262876033783,-0.0327916294336319
335,-0.08996535837650299,-0.07338513433933258
336,-0.14067207276821136,-0.06237964332103729
337,-0.0412139929831028,0.04920961707830429
338,-0.03601738438010216,-0.03696488216519356
339,-0.23390789330005646,-0.13501521944999695
340,-0.2119130641222,0.05213905870914459
341,-0.22527502477169037,-0.05771161615848541
342,-0.09987131506204605,-0.1106269583106041
343,0.10225079953670502,0.11279676109552383
344,0.09258586168289185,0.09990514069795609
345,-0.14759722352027893,0.12205077707767487
346,-0.18736030161380768,-0.08907084167003632
347,-0.27789199352264404,-0.04142215847969055
348,-0.13639682531356812,-0.1392965316772461
349,0.01951710134744644,-0.06582055240869522
350,-0.1219157725572586,-0.024190261960029602
351,-0.10724952816963196,-0.07085566222667694
352,-0.12299054116010666,-0.14444169402122498
353,-0.3481910228729248,0.1479398012161255
354,-0.3068094253540039,-0.17534856498241425
355,-0.12016868591308594,0.06519287824630737
356,-0.11416880786418915,-0.02598835527896881
357,-0.24428868293762207,0.10943341255187988
358,-0.1638180911540985,0.038977548480033875
359,-0.2011680155992508,-0.047675758600234985
360,-0.24651162326335907,0.04015004634857178
361,-0.22476859390735626,-0.0551910400390625
362,-0.30251529812812805,0.0157955139875412
363,-0.2565343379974365,0.010589063167572021
364,-0.19579870998859406,-0.06400793790817261
365,-0.06498092412948608,-0.00976400077342987
366,-0.20374445617198944,-0.07308414578437805
367,-0.2678954303264618,-0.006792619824409485
368,-0.24295692145824432,-0.08465361595153809
369,-0.5007225275039673,-0.13723643124103546
370,-0.11942075192928314,-0.10613682866096497
371,0.013753942213952541,-0.13244730234146118
372,-0.0923498347401619,-0.20619100332260132
373,-0.18542367219924927,-0.07267206907272339
374,-0.22416338324546814,-0.14798033237457275
375,-0.2789601981639862,-0.0204104483127594
376,-0.33757835626602173,-0.041599124670028687
377,-0.26796332001686096,0.16239508986473083
378,-0.16319109499454498,0.10157320648431778
379,-0.23517218232154846,-0.018106848001480103
380,-0.3370465338230133,-0.031168222427368164
381,-0.315217524766922,-0.042809754610061646
382,-0.4098515808582306,-0.04923465847969055
383,-0.22785134613513947,-0.13825483620166779
384,-0.18103109300136566,-0.19659921526908875
385,-0.1954147219657898,-0.11152328550815582
386,-0.35457101464271545,-0.15998664498329163
387,-0.2663465142250061,-0.05648583173751831
388,-0.1384490430355072,-0.04042568802833557
389,-0.10566016286611557,-0.0006561130285263062
390,-0.1713157296180725,0.002640962600708008
391,-0.41955846548080444,0.006971389055252075
392,-0.3114500045776367,-0.0441167950630188
393,-0.2459234744310379,-0.06545200943946838
394,-0.21000227332115173,0.021141260862350464
395,-0.22266793251037598,0.017776712775230408
396,-0.2997644245624542,-0.03700810670852661
397,-0.356843501329422,-0.09338536858558655
398,-0.25792768597602844,-0.18374532461166382
399,-0.14838849008083344,-0.07778666913509369
400,-0.1605275571346283,0.05625590682029724
401,-0.12399902194738388,-0.09685622155666351
402,-0.08306532353162766,0.02550339698791504
403,-0.26095592975616455,0.07207337021827698
404,-0.48630645871162415,-0.050437986850738525
405,-0.4224695861339569,0.02762359380722046
406,-0.15145562589168549,-0.08069919049739838
407,-0.03957527503371239,-0.07046236097812653
408,-0.12144774943590164,-0.011613458395004272
409,-0.2185511589050293,-0.020208299160003662
410,-0.35737794637680054,0.03413107991218567
411,-0.27227675914764404,-0.08080187439918518
412,-0.12523189187049866,-0.09563389420509338
413,-0.10055781155824661,0.015120521187782288
414,-0.15877243876457214,0.09880135953426361
415,-0.41208434104919434,-0.1532425880432129
416,-0.35926368832588196,-0.08917561173439026
417,-0.4249414801597595,-0.07143822312355042
418,-0.4295181334018707,-0.06678140163421631
419,-0.2213217169046402,0.02609926462173462
420,-0.13850347697734833,-0.04278743267059326
421,-0.1609729528427124,-0.022271543741226196
422,-0.27444082498550415,-0.17915821075439453
423,-0.24346224963665009,0.050316572189331055
424,-0.34055495262145996,-0.023673057556152344
425,-0.28549936413764954,0.000307619571685791
426,-0.24871622025966644,-0.1063113808631897
427,-0.27509215474128723,0.13695581257343292
428,-0.35139527916908264,0.06070837378501892
429,-0.1746993511915207,-0.0864892452955246
430,-0.19820421934127808,-0.06308147311210632
431,-0.19636017084121704,-0.09522262215614319
432,-0.20838011801242828,0.03709389269351959
433,-0.2695341408252716,-0.09017020463943481
434,-0.37084972858428955,-0.0566524863243103
435,-0.2248140126466751,0.006141990423202515
436,-0.21682120859622955,-0.08821544051170349
437,-0.18494226038455963,-0.06679676473140717
438,-0.28909429907798767,-0.049983665347099304
439,-0.2544323801994324,-0.01866091787815094
440,-0.23601797223091125,-0.05332931876182556
441,-0.2150348722934723,0.052766889333724976
442,-0.28015050292015076,-0.06210395693778992
443,-0.17209716141223907,-0.027126803994178772
444,-0.16841576993465424,-0.030767828226089478
445,-0.26285144686698914,-0.07882998883724213
446,-0.15703117847442627,0.13841044902801514
447,-0.28309524059295654,-0.0303180068731308
448,-0.26877617835998535,0.011783689260482788
449,-0.24953095614910126,-0.17165468633174896
450,-0.3321135938167572,0.015885263681411743
451,-0.35371923446655273,-0.05940145254135132
452,-0.25367438793182373,-0.19921201467514038
453,-0.24672329425811768,-0.021267950534820557
454,-0.16514372825622559,-0.10782508552074432
455,-0.0739595890045166,0.028061166405677795
456,-0.1113547757267952,0.09236244857311249
457,-0.36656564474105835,-0.11903753876686096
458,-0.4459792375564575,-0.009633451700210571
459,-0.3976812958717346,-0.08510076999664307
460,-0.3780107796192169,-0.10669419169425964
461,-0.2905927300453186,0.005318731069564819
462,-0.18391403555870056,0.041269391775131226
463,-0.17829011380672455,0.05146618187427521
464,-0.2537488043308258,-0.14211833477020264
465,-0.30497536063194275,-0.08290061354637146
466,-0.2924310266971588,-0.0625792145729065
467,-0.16540993750095367,-0.12476563453674316
468,-0.18623535335063934,-0.1055711954832077
469,-0.2501985430717468,-0.004628121852874756
470,-0.24525870382785797,-0.001491457223892212
471,-0.29992401599884033,-0.025235891342163086
472,-0.26997047662734985,-0.11961179971694946
473,-0.22706682980060577,-0.04425361752510071
474,-0.3122437298297882,-0.012713462114334106
475,-0.25312313437461853,-0.1137179285287857
476,-0.30995962023735046,0.06325671076774597
477,-0.20501363277435303,-0.14622700214385986
478,-0.18606850504875183,-0.11707890033721924
479,-0.13005705177783966,0.06362135708332062
480,-0.155514195561409,-0.05704030394554138
481,-0.31841081380844116,0.04788649082183838
482,-0.3397347927093506,0.0003980696201324463
483,-0.3463461399078369,-0.11254966259002686
484,-0.16355322301387787,0.062012672424316406
485,-0.23650941252708435,-0.058361634612083435
486,-0.34412166476249695,-0.03187653422355652
487,-0.13711434602737427,0.11028462648391724
488,-0.289237380027771,0.023247092962265015
489,-0.41749829053878784,-0.11313611268997192
490,-0.21823114156723022,-0.01748630404472351
491,-0.1617506742477417,-0.12005291879177094
492,-0.04806199669837952,0.0010785311460494995
493,-0.16287948191165924,0.006972014904022217
494,-0.1401311159133911,0.16550159454345703
495,-0.25491657853126526,0.01768594980239868
496,-0.1838357001543045,0.12714464962482452
497,-0.2432420402765274,-0.15376846492290497
498,-0.11197663843631744,-0.07390129566192627
499,-0.22898632287979126,-0.1000395119190216
500,-0.08625219762325287,-0.0027685314416885376
501,-0.21652154624462128,-0.23640847206115723
502,-0.16504983603954315,-0.015653759241104126
503,-0.3057498037815094,-0.040454715490341187
504,-0.27185550332069397,0.004899263381958008
505,-0.24702313542366028,-0.267206072807312
506,-0.33783280849456787,-0.13541387021541595
507,-0.1525810956954956,-0.08078151941299438
508,-0.2815147638320923,-0.02008455991744995
509,-0.3294522166252136,-0.0419120192527771
510,-0.28853118419647217,0.057704776525497437
511,-0.30443286895751953,-0.12390097975730896
512,-0.148726224899292,-0.022350460290908813
513,-0.302219033241272,-0.01434972882270813
514,-0.2861436903476715,0.005181461572647095
515,-0.1379111409187317,0.04072672128677368
516,0.010525071062147617,-0.06262581050395966
517,-0.002305520698428154,0.058860309422016144
518,-0.2782522439956665,-0.003355756402015686
519,-0.27699121832847595,-0.06813183426856995
520,-0.4200159013271332,-0.056254565715789795
521,-0.32139521837234497,-0.06842127442359924
522,-0.3536239266395569,-0.10231751203536987
523,-0.23745501041412354,-0.04061947762966156
524,-0.2077314555644989,-0.09704238176345825
525,-0.18864306807518005,-0.19873738288879395
526,-0.04968734830617905,-0.08579108864068985
527,-0.30321767926216125,-0.06648319959640503
528,-0.511376678943634,0.09149128198623657
529,-0.33996450901031494,0.08833029866218567
530,-0.40859270095825195,-0.09336715936660767
531,-0.17275068163871765,-0.12042924761772156
532,-0.2283511608839035,0.15746906399726868
533,-0.23280544579029083,0.05678853392601013
534,-0.2562748193740845,-0.08242283761501312
535,-0.25080329179763794,-0.03572821617126465
536,-0.32792404294013977,-0.055652111768722534
537,-0.12265165150165558,-0.033892661333084106
538,-0.34612831473350525,0.14877085387706757
539,-0.15784549713134766,-0.1432078629732132
540,-0.22139956057071686,-0.0570361465215683
541,-0.17896030843257904,-0.065665602684021
542,-0.31497979164123535,-0.07641169428825378
543,-0.2974850535392761,-0.07543037831783295
544,-0.19285593926906586,-0.007991909980773926
545,-0.011826271191239357,0.03744305670261383
546,-0.2639998197555542,0.10971716046333313
547,-0.15066693723201752,0.02258680760860443
548,-0.27812659740448,-0.12149325013160706
549,-0.2934543192386627,0.03200209140777588
550,-0.1672290861606598,-0.05080254375934601
551,-0.1264105588197708,-0.06859752535820007
552,-0.16079941391944885,-0.06257811188697815
553,-0.21770213544368744,-0.07911914587020874
554,-0.15271522104740143,0.0005522668361663818
555,-0.34939253330230713,0.03564321994781494
556,-0.24236546456813812,-0.035902589559555054
557,-0.3257717788219452,-0.12629985809326172
558,-0.30511870980262756,-0.04079747200012207
559,-0.15975970029830933,0.012125939130783081
560,-0.10316604375839233,0.06828072667121887
561,-0.18546712398529053,-0.05701109766960144
562,-0.05355563014745712,-0.06410561501979828
563,-0.21660897135734558,-0.22824396193027496
564,-0.3316240608692169,-0.1615859717130661
565,-0.17038053274154663,-0.06234872341156006
566,-0.35447877645492554,-0.17068593204021454
567,-0.19807739555835724,-0.04643067717552185
568,-0.15127088129520416,-0.10469280183315277
569,-0.17742271721363068,0.08718788623809814
570,-0.31460893154144287,0.0019465088844299316
571,-0.26514729857444763,-0.009531617164611816
572,-0.2169538289308548,0.03735622763633728
573,-0.15438726544380188,-0.0971301794052124
574,-0.23050977289676666,0.09814101457595825
575,-0.2049982249736786,-0.10383126139640808
576,-0.2824851870536804,-0.013731151819229126
577,-0.23384952545166016,-0.10535253584384918
578,-0.08699901401996613,-0.04886367917060852
579,-0.17015725374221802,-0.04254201054573059
580,-0.2748064398765564,-0.03461840748786926
581,-0.3562469482421875,-0.04515841603279114
582,-0.3278006613254547,-0.10356512665748596
583,-0.07562454044818878,-0.18503379821777344
584,-0.09185229241847992,-0.10137717425823212
585,-0.0383097305893898,-0.05503835529088974
586,-0.2853145897388458,0.08032657206058502
587,-0.26145970821380615,-0.2075221836566925
588,-0.34862250089645386,-0.016218721866607666
589,-0.2903721332550049,-0.1405632495880127
590,-0.3929876685142517,-0.052975863218307495
591,-0.2747449576854706,0.008866488933563232
592,-0.3090006113052368,-0.029541298747062683
593,-0.037107788026332855,-0.2509568929672241
594,-0.0581301674246788,0.030102431774139404
595,-0.228019118309021,0.005841493606567383
596,-0.18644750118255615,-0.06917883455753326
597,-0.2796923518180847,-0.09346674382686615
598,-0.3211950659751892,-0.18561777472496033
599,-0.2474464476108551,-0.07816526293754578
600,-0.2551560699939728,-0.14148081839084625
601,-0.06527235358953476,-0.05557464063167572
602,-0.12523964047431946,0.029137566685676575
603,-0.2156001478433609,-0.23553943634033203
604,-0.3716147541999817,-0.1111612617969513
605,-0.3898467421531677,-0.0438401997089386
606,-0.28047627210617065,-0.07120838761329651
607,-0.22730465233325958,0.036097243428230286
608,-0.1587347388267517,-0.02599233388900757
609,-0.021753206849098206,-0.23612919449806213
610,-0.08914340287446976,-0.01516057550907135
611,-0.1749386340379715,-0.04349556565284729
612,-0.4803735911846161,-0.1283423900604248
613,-0.37726274132728577,0.10324496030807495
614,-0.19504204392433167,0.006459370255470276
615,-0.050124675035476685,0.07265593111515045
616,-0.0896095484495163,-0.05988717079162598
617,-0.37149307131767273,0.0504305362701416
618,-0.3183751106262207,-0.13781169056892395
619,-0.4115447402000427,0.022069096565246582
620,-0.3327065110206604,-0.02202010154724121
621,0.01744413748383522,-0.11998702585697174
622,-0.07496989518404007,0.041301432996988297
623,-0.2862837314605713,-0.16350539028644562
624,-0.2857315242290497,-0.1702958345413208
625,-0.3468761444091797,0.052216798067092896
626,-0.4520755410194397,0.10570967197418213
627,-0.19597949087619781,-0.04532963037490845
628,-0.23630335927009583,-0.052576497197151184
629,-0.0852055773139,0.06276555359363556
630,0.006164217367768288,-0.041698113083839417
631,-0.17136961221694946,-0.006511420011520386
632,-0.19770053029060364,-0.00024005770683288574
633,-0.2733456790447235,0.03087705373764038
634,-0.27906399965286255,-0.08601009845733643
635,-0.15617327392101288,-0.10981108248233795
636,-0.1076340451836586,-0.02617153525352478
637,-0.22921259701251984,-0.15727508068084717
638,-0.2012012004852295,-0.016195058822631836
639,-0.19131514430046082,-0.1261208951473236
640,-0.13964252173900604,0.07288805395364761
641,-0.29480862617492676,0.09221954643726349
642,-0.37122082710266113,-0.04908043146133423
643,-0.30818405747413635,-0.059627026319503784
644,-0.2504635751247406,0.0808543860912323
645,-0.20415323972702026,-0.07934916019439697
646,-0.038977302610874176,0.004449859261512756
647,-0.1965998262166977,-0.11280262470245361
648,-0.1547059565782547,0.08180107176303864
649,-0.17431175708770752,0.040172040462493896
650,-0.23419682681560516,-0.19835473597049713
